Delta Averaged,Theta Averaged,Alpha Averaged,Beta Averaged,Gamma Averaged,Mean Delta 10sec,Median Delta 10sec,Sum Delta 10sec,STDEV Delta 10sec,Relaxed,Time Averaged,Funny/Happy
0.0436958495,0.360061175,0.226182229,0.264978916,0.1050818285,0.04612959193,0.0465060465,6.042976543,0.0218212094,1,166.7658143,0
0.0442959414,0.348722242,0.21110449,0.28490009,0.1109772504,0.04589291077,0.0449050003,6.011971311,0.02166999275,1,166.8976595,0
0.0444758001,0.328184536,0.206429605,0.3002843,0.1206257578,0.04568641114,0.0444758001,5.984919859,0.02155240818,1,167.0339191,0
0.0429465307,0.298058195,0.210621869,0.317108323,0.131265057,0.04552736542,0.0442959414,5.96408487,0.02149464675,1,167.1841563,0
0.0395028499,0.277173842,0.213844863,0.329685549,0.139792866,0.04539258493,0.0440866919,5.946428626,0.02147649825,1,167.3211833,0
0.0356239068,0.262493769,0.220472326,0.334998964,0.146411028,0.04524869766,0.0436958495,5.927579394,0.02147833532,1,167.4609802,0
0.0320898734,0.252369228,0.230670379,0.333317886,0.151552623,0.04508032221,0.0432665686,5.905522209,0.02149449221,1,167.59762,0
0.0295654397,0.24935906,0.237962242,0.329491367,0.153621897,0.04488805181,0.0429465307,5.880334787,0.02151994177,1,167.7239749,0
0.0277326927,0.24977223,0.243371877,0.326857414,0.152265785,0.0446894062,0.0423462917,5.854312213,0.02155753228,1,167.8615075,0
0.0262978526,0.254655239,0.245102323,0.323988999,0.149955598,0.04451231016,0.0422279183,5.83111263,0.02161295183,1,168.0020304,0
0.0250927414,0.25910951,0.244747171,0.32127822,0.149772332,0.04434860121,0.04164187,5.809666759,0.02167860735,1,168.1450503,0
0.0242142808,0.2565223,0.240795021,0.324808846,0.153659537,0.04417075753,0.0402170165,5.786369236,0.02174790951,1,168.2789924,0
0.0237080757,0.244398999,0.233001473,0.335376764,0.163514679,0.04397106812,0.0399543317,5.760209923,0.02181519404,1,168.4070443,0
0.0234152037,0.232814686,0.218999554,0.345788386,0.17898218,0.04374273051,0.0396727245,5.730297696,0.02187297627,1,168.5361035,0
0.0239749411,0.224806576,0.20215942,0.351185802,0.197873239,0.04348498545,0.0395028499,5.696533094,0.02190568488,1,168.6702495,0
0.0258594897,0.220723343,0.19052853,0.347498946,0.215389723,0.04321514552,0.0389643905,5.661184063,0.02190340151,1,168.8025195,0
0.0291374999,0.2182167,0.185313116,0.338448494,0.228884189,0.04294177294,0.0388676741,5.625372255,0.02185347816,1,168.9393021,0
0.0338846841,0.220149406,0.181821511,0.329941682,0.234202712,0.0426632131,0.0388540262,5.588880916,0.02173333381,1,169.0733544,0
0.0401577603,0.221635998,0.179042168,0.322554033,0.236610064,0.04238300245,0.0388540262,5.552173321,0.02152460464,1,169.2098317,0
0.0474407703,0.219007359,0.178147794,0.314582134,0.240821937,0.04211070137,0.0388540262,5.516501879,0.02122899284,1,169.3403512,0
0.0548312513,0.207607729,0.180427539,0.30846675,0.248666745,0.0419107052,0.0388540262,5.490302381,0.02098147905,1,169.4796841,0
0.0608606581,0.190442624,0.18526395,0.304280447,0.259152322,0.04179421341,0.0388540262,5.475041957,0.02083190846,1,169.6083395,0
0.0635897729,0.18010543,0.190318717,0.298103208,0.267882875,0.04167985816,0.0388540262,5.460061419,0.02066895579,1,169.7308138,0
0.0619636742,0.178141895,0.193740375,0.292544998,0.27360905,0.04151024666,0.0388540262,5.437842312,0.02040699568,1,169.8725279,0
0.0571446854,0.183664463,0.196275771,0.288125175,0.274789911,0.04124246281,0.0388540262,5.402762628,0.01996170007,1,170.0097639,0
0.0529923866,0.193230996,0.199137683,0.282911138,0.271727782,0.04088707796,0.0388540262,5.356207213,0.01931978543,1,170.1425187,0
0.0499330716,0.204061655,0.198248478,0.279106638,0.268650167,0.04049214298,0.0388540262,5.304470731,0.01858244048,1,170.2831873,0
0.0452726117,0.211579701,0.195840049,0.27938436,0.267923259,0.04005470405,0.0388540262,5.247166231,0.01776625248,1,170.4236521,0
0.043266581,0.224390798,0.197638579,0.27532173,0.259382304,0.03962157726,0.0388540262,5.190426621,0.01696710042,1,170.5619936,0
0.04624667,0.245291958,0.201776381,0.263221612,0.243463356,0.03930878287,0.0388540262,5.149450556,0.01645271291,1,170.7035143,0
0.0516661791,0.269758175,0.206036109,0.247629425,0.224910122,0.03916907486,0.0388540262,5.131148807,0.01626702521,1,170.8395769,0
0.0585749118,0.293283425,0.20764468,0.231847129,0.208649841,0.0391816437,0.0388540262,5.132795325,0.01628148232,1,170.9852066,0
0.0661287339,0.311023851,0.202767916,0.218200266,0.201879237,0.03929914633,0.0388540262,5.148188169,0.01642046167,1,171.1188515,0
0.0728313392,0.319998058,0.194229315,0.210146573,0.202794747,0.03946682724,0.0388540262,5.170154369,0.01665003013,1,171.2500477,0
0.074961968,0.320949613,0.188454784,0.209861118,0.205772518,0.03962584083,0.0388540262,5.190985148,0.01688891411,1,171.3831733,0
0.0718274919,0.330037268,0.17588231,0.213011069,0.209241864,0.03973294244,0.0388540262,5.205015459,0.01704876505,1,171.5190725,0
0.0696037056,0.345069222,0.159276169,0.214514395,0.211536513,0.03980234902,0.0388540262,5.214107722,0.01715220013,1,171.6576986,0
0.0689212082,0.358496763,0.145983472,0.211396014,0.215202537,0.03986414926,0.0388540262,5.222203553,0.01724287499,1,171.7982215,0
0.0694406074,0.36980041,0.13379427,0.204058886,0.222905828,0.03993406013,0.0388540262,5.231361877,0.01734456295,1,171.9365482,0
0.0698802414,0.372921357,0.1228592684,0.201562102,0.232777021,0.04001176497,0.0388540262,5.241541211,0.01745624351,1,172.077474,0
0.0693591498,0.362737757,0.1168124909,0.208101148,0.242989441,0.04010571182,0.0388540262,5.253848249,0.01758132668,1,172.216108,0
0.0667009345,0.341250832,0.1140602005,0.222273422,0.255714602,0.04021248358,0.0388540262,5.267835349,0.01770055278,1,172.3582227,0
0.0583904169,0.314118921,0.1157272116,0.242146212,0.269617227,0.04026236965,0.0388540262,5.274370425,0.0177427773,1,172.4967748,0
0.0461368973,0.285826398,0.1204803189,0.263711641,0.283844747,0.04019829066,0.0388540262,5.265976076,0.01770596822,1,172.6379122,0
0.038824979,0.258145049,0.1236898371,0.283258291,0.296081856,0.04005456185,0.038824979,5.247147603,0.01763948096,1,172.7803547,0
0.0349168386,0.237492672,0.12423181,0.30052901,0.302829697,0.03987019009,0.0383682361,5.222994902,0.01756527196,1,172.9044994,0
0.0338950089,0.225014355,0.1251145044,0.313901574,0.302074558,0.03969395401,0.0382964386,5.199907975,0.01750799014,1,173.036186,0
0.0339274403,0.216802745,0.126687099,0.325668086,0.296914628,0.03954326565,0.0374286717,5.1801678,0.01747170863,1,173.1750258,0
0.0337322804,0.207501636,0.129402126,0.340949737,0.288414204,0.03938597305,0.0367581839,5.15956247,0.01743019752,1,173.3138474,0
0.0326607263,0.188623851,0.137579523,0.361695923,0.279439983,0.03918362656,0.0356239068,5.133055079,0.01735246917,1,173.4504859,0
0.0303330779,0.170804044,0.149466761,0.379427543,0.269968577,0.0389127411,0.0349168386,5.097569085,0.01720986676,1,173.5943992,0
0.0273579366,0.163398174,0.160689161,0.387649815,0.260904918,0.03856316323,0.0346308245,5.051774384,0.01697248248,1,173.7333405,0
0.0243723522,0.1638975,0.165783325,0.390207665,0.255739156,0.03813346371,0.0339274403,4.995483746,0.0166070575,1,173.8689213,0
0.0221785767,0.169402576,0.162079369,0.391571572,0.254767894,0.03765128329,0.0338950089,4.932318111,0.01613608309,1,174.0034058,0
0.0209892973,0.175995448,0.153943831,0.389178364,0.259893066,0.03722987423,0.0338846841,4.877113525,0.01583990558,1,174.1376174,0
0.0199542371,0.180074434,0.145072927,0.386645153,0.268253274,0.03686991898,0.0337322804,4.829959386,0.01569078332,1,174.2746777,0
0.0182089928,0.183830211,0.140137814,0.383257114,0.274565858,0.03652700998,0.0331107933,4.785038307,0.01560308629,1,174.4088784,0
0.01607451665,0.187919177,0.140623994,0.375566317,0.279815991,0.03618594425,0.0326607263,4.740358696,0.01555769209,1,174.539927,0
0.01455551565,0.192502143,0.143929983,0.366744349,0.282268009,0.03584941331,0.0320898734,4.696273143,0.01554503098,1,174.673248,0
0.0140566533,0.19723371,0.149450176,0.361507868,0.2777516,0.03553071603,0.0317568781,4.6545238,0.01556069809,1,174.812574,0
0.01415010035,0.205010736,0.157467002,0.356710344,0.266661824,0.03523971765,0.0316777736,4.616403012,0.01560162627,1,174.9558526,0
0.01458794695,0.212725554,0.16797072,0.353608365,0.251107407,0.03498285455,0.0316155039,4.582753945,0.01566287115,0,175.1124028,1
0.01528969995,0.216266923,0.177069877,0.352928256,0.238445258,0.03476303018,0.0303330779,4.553956953,0.01573602664,0,175.2626989,1
0.015823546,0.216244223,0.183479149,0.3531572,0.231295876,0.03456594374,0.0295654397,4.528138629,0.01581071366,0,175.3989325,1
0.0155901964,0.221112808,0.186571801,0.346998602,0.229726581,0.03437795274,0.0291374999,4.503511809,0.01588921777,0,175.5343683,1
0.0146661027,0.228842535,0.184217067,0.339637736,0.232636555,0.03419246963,0.0286261206,4.479213522,0.01597684769,0,175.6740968,1
0.01321119225,0.235697172,0.185219764,0.331912116,0.233959769,0.0340009792,0.0277326927,4.454128275,0.01607729501,0,175.8156228,1
0.0122145266,0.247668425,0.188797392,0.318826668,0.232492989,0.03379762424,0.0277185703,4.427488776,0.01618356339,0,175.9536979,1
0.0119007882,0.261156784,0.191265874,0.303292931,0.232383605,0.03358562473,0.0273579366,4.399716839,0.01628757693,0,176.0963269,1
0.01164963755,0.2732025,0.189278963,0.289702027,0.2361669,0.03338166596,0.0272036933,4.372998241,0.01639416776,0,176.2453127,1
0.0105993141,0.277158416,0.180429782,0.284874202,0.246938274,0.03320982261,0.0271118954,4.350486762,0.01651456921,0,176.3971704,1
0.0096050418,0.266395973,0.1743326,0.288213647,0.261452736,0.03307548176,0.0269341879,4.33288811,0.01663494408,0,176.5384423,1
0.0098008428,0.247261115,0.174173306,0.29309453,0.27567022,0.03296080626,0.0269341879,4.31786562,0.01674369354,0,176.6742862,1
0.0103910368,0.233469503,0.17117004,0.297745873,0.287223561,0.03285280841,0.0269341879,4.303717902,0.01684376195,0,176.8105174,1
0.0114268427,0.231290912,0.159936721,0.303919278,0.293426245,0.03274648347,0.0269341879,4.289789334,0.01693516624,0,176.9627022,1
0.0125145702,0.241679851,0.149606051,0.303971142,0.29222837,0.03263641005,0.0269193884,4.275369717,0.01701988465,0,177.1125137,1
0.014111297,0.260552036,0.147282402,0.29593741,0.282116887,0.03253253774,0.0264010614,4.261762443,0.01709150099,0,177.2530329,1
0.0166808933,0.288825109,0.155320476,0.281719211,0.257454304,0.03245833798,0.0262978526,4.252042275,0.01713935668,0,177.38627,1
0.0201695986,0.327005867,0.166727223,0.261261266,0.224836064,0.03243096711,0.0262978526,4.248456691,0.01715621691,0,177.516721,1
0.024178397,0.368555686,0.175971169,0.238611339,0.192683406,0.03245432362,0.0262978526,4.251516395,0.01714277537,0,177.6384014,1
0.0285894229,0.409750132,0.180635442,0.215717528,0.165307492,0.03252769137,0.0269193884,4.261127569,0.01710518249,0,177.7744819,1
0.0334173444,0.448570846,0.179058727,0.194344081,0.144609006,0.03264441678,0.0271118954,4.276418598,0.01705826032,0,177.9133075,1
0.0386760582,0.481377339,0.168366892,0.179028378,0.132551324,0.03280178592,0.0273579366,4.297033956,0.01701772912,0,178.0605145,1
0.0434234307,0.495166223,0.149958612,0.180144524,0.131307226,0.03299331269,0.0277326927,4.322123962,0.0169948146,0,178.2064306,1
0.0456552948,0.46739999,0.144776893,0.201055434,0.1411124,0.03319791789,0.0285894229,4.348927243,0.01698459695,0,178.3424634,1
0.0419557015,0.428633159,0.149883561,0.227212114,0.152315449,0.03337034494,0.0286261206,4.371515187,0.01695774841,0,178.4834808,1
0.0336951015,0.400889363,0.155046597,0.250851265,0.159517692,0.03347800018,0.0291374999,4.385618023,0.01691431614,0,178.6129376,1
0.0264988863,0.376272505,0.15609415,0.274033894,0.167100544,0.03353124107,0.0291374999,4.39259258,0.0168810006,0,178.7451588,1
0.0218039456,0.350677993,0.150837684,0.298262202,0.178418161,0.03354942389,0.0291374999,4.394974529,0.01686696337,0,178.8746665,1
0.0195231013,0.321597708,0.143218085,0.322437737,0.193223375,0.03354937701,0.0291374999,4.394968388,0.01686700264,0,179.0121126,1
0.0194778062,0.290282578,0.139119584,0.34321211,0.207907904,0.03354906818,0.0291374999,4.394927931,0.01686726189,0,179.1541094,1
0.0207518036,0.27039605,0.137981436,0.352662157,0.218208561,0.03355983608,0.0291374999,4.396338527,0.01685856997,0,179.2840507,1
0.0222569904,0.261504938,0.139549689,0.351405291,0.2252831,0.03357406785,0.0291374999,4.398202888,0.01684815261,0,179.4126302,1
0.0232952433,0.25688571,0.141561119,0.346461406,0.231796524,0.03357470297,0.0291374999,4.398286089,0.01684776055,0,179.5447816,1
0.023444734,0.257764702,0.142842632,0.33990854,0.236039389,0.03354670937,0.0291374999,4.394618928,0.01686162242,0,179.6873014,1
0.0235558398,0.263121577,0.142143899,0.332173368,0.239005329,0.03348470988,0.0286261206,4.386496994,0.01688346514,0,179.8215435,1
0.0246028655,0.268258374,0.137518393,0.323841772,0.245778591,0.03339192119,0.0285894229,4.374341676,0.01689873118,0,179.9607684,1
0.026093603,0.269290077,0.130294815,0.316397983,0.257923518,0.03326785486,0.0277326927,4.358088987,0.01689214504,0,180.094913,1
0.0271055878,0.261113951,0.1254488975,0.312393006,0.273938562,0.03310485948,0.0273579366,4.336736591,0.01684740256,0,180.228049,1
0.0272334506,0.243964857,0.1234017597,0.312389224,0.29301072,0.03289811229,0.0272334506,4.30965271,0.01675099341,0,180.3675951,1
0.0272086347,0.220265717,0.1219474354,0.319321114,0.311257084,0.03266937454,0.0272086347,4.279688065,0.01662104407,0,180.4972311,1
0.0277674633,0.196780806,0.1195766185,0.331829788,0.324045302,0.03247531505,0.0272086347,4.254266272,0.01652776536,0,180.6325707,1
0.0283970305,0.183804002,0.1172989234,0.340422351,0.330077687,0.03233707829,0.0272086347,4.236157256,0.01648518712,0,180.7717643,1
0.0291599135,0.176486655,0.1166532035,0.34489217,0.332808046,0.03221688678,0.0272086347,4.220412169,0.01645021172,0,180.9039347,1
0.0299271135,0.170367607,0.1143856461,0.347740272,0.337579374,0.03211505888,0.0272086347,4.207072714,0.01642255012,0,181.0341666,1
0.0303076684,0.165686841,0.1107042277,0.349757288,0.343543992,0.03204971533,0.0272086347,4.198512708,0.01641250211,0,181.1620312,1
0.0295860379,0.162362117,0.1112214275,0.34763052,0.349199914,0.03203314403,0.0272086347,4.196341868,0.01641389592,0,181.2916808,1
0.0279150877,0.16211074,0.1184495676,0.338354378,0.353170219,0.03204074479,0.0272334506,4.197337567,0.01641174008,0,181.4209394,1
0.0264666192,0.164975883,0.1275217925,0.329036742,0.351998945,0.03205199172,0.0272334506,4.198810916,0.01640737757,0,181.5478927,1
0.0254528752,0.168144153,0.136305169,0.321439156,0.348658653,0.03205911132,0.0272334506,4.199743583,0.01640428625,0,181.6788518,1
0.024691266,0.168103147,0.14128725,0.31861993,0.347298407,0.03205748378,0.0272334506,4.199530376,0.01640501211,0,181.8076031,1
0.024504231,0.163467276,0.14186871,0.324674617,0.345485179,0.03205120246,0.0272334506,4.198707523,0.01640776624,0,181.9386508,1
0.0250613213,0.157331348,0.141051125,0.335599704,0.3409565,0.03205448078,0.0272334506,4.199136982,0.01640631528,0,182.0810805,1
0.0258455877,0.156924849,0.138051828,0.347013283,0.332164458,0.03207701621,0.0272334506,4.202089124,0.01639565908,0,182.2242324,1
0.0267705726,0.159340539,0.133696777,0.358528001,0.321664117,0.03212520161,0.0272334506,4.208401411,0.01637050633,0,182.3610729,1
0.0277372765,0.162792065,0.131374443,0.367009958,0.311086262,0.03219296373,0.0273579366,4.217278249,0.01633350744,0,182.5084713,1
0.0277157302,0.169889466,0.135293429,0.369317645,0.297783727,0.0322689045,0.0277157302,4.22722649,0.01628898786,0,182.6505091,1
0.0266619102,0.182401718,0.142132725,0.3653806,0.283423036,0.03234266469,0.0277157302,4.236889075,0.01624111874,0,182.7916861,1
0.025308194,0.197969287,0.150045667,0.356311885,0.270364982,0.03240449098,0.0277157302,4.244988319,0.01619842482,0,182.9259409,1
0.0239381135,0.214991067,0.157464276,0.343238766,0.260367768,0.03244606372,0.0277157302,4.250434347,0.01616940695,0,183.0579768,1
0.0224706023,0.231827832,0.162092714,0.328965359,0.254643489,0.03246226474,0.0277157302,4.252556681,0.01615825166,0,183.2025876,1
0.0199227292,0.245275039,0.160842089,0.318908432,0.255051705,0.03244667639,0.0277157302,4.250514607,0.01616943793,0,183.3413252,1
0.0174211801,0.250940884,0.154298715,0.316926672,0.26041256,0.03240196831,0.0277157302,4.244657849,0.01620304623,0,183.4741612,1
0.0175946487,0.248887937,0.145249295,0.323655927,0.264612187,0.03234912635,0.0277157302,4.237735552,0.01624020397,0,183.6157855,1
0.0185325567,0.245046968,0.141299634,0.328054306,0.267066525,0.0322911548,0.0277157302,4.230141279,0.01627610084,0,183.7473064,1
0.018773658,0.241052857,0.140198666,0.32733855,0.272636264,0.03221594516,0.0273579366,4.220288816,0.01631588157,0,183.880565,1
0.0184949716,0.235219339,0.140826708,0.323217577,0.282241403,0.03211578842,0.0272334506,4.207168284,0.01635980754,0,184.0038336,1
0.0177852568,0.226894318,0.140330281,0.318230833,0.296759326,0.0319871963,0.0272086347,4.190322716,0.01640602654,0,184.1359652,1
0.01671502,0.22028755,0.136575869,0.313553103,0.312868463,0.03182907683,0.0271055878,4.169609064,0.01645292968,0,184.2715036,1
0.0153697648,0.218506397,0.130103613,0.310529237,0.325490969,0.03164140838,0.0267705726,4.145024497,0.01649968107,0,184.4178115,1
0.0133933887,0.221048641,0.125158446,0.310364599,0.330034931,0.03142129746,0.0266619102,4.116189968,0.01654962259,0,184.5465793,1
0.01128327495,0.22440594,0.1196264215,0.311604706,0.333079658,0.03117387323,0.0264988863,4.083777393,0.01660689308,0,184.6803089,1
0.01039635655,0.220421203,0.1151059696,0.310898261,0.343178203,0.03091509777,0.0264666192,4.049877808,0.0166648642,0,184.8209357,1
0.0105255375,0.205857885,0.110956789,0.312360923,0.360298874,0.03065593546,0.0262978526,4.015927546,0.01671626194,0,184.9583654,1
0.0106740869,0.187309483,0.1069262726,0.314748793,0.380341356,0.03040958093,0.026093603,3.983655102,0.01677145212,0,185.0972916,1
0.01022915765,0.169310362,0.1030362124,0.317557489,0.399866766,0.03018611763,0.0258594897,3.95438141,0.01684422502,0,185.2309334,1
0.00899452605,0.148578886,0.0993301435,0.322478979,0.420617473,0.02998283992,0.0258455877,3.927752029,0.01693851551,0,185.3728538,1
0.00768203166,0.1281198026,0.0953336079,0.326293038,0.442571522,0.02979652051,0.0254528752,3.903344187,0.01704903986,0,185.5189777,1
0.00714885753,0.1135974376,0.0919166939,0.328619623,0.458717405,0.02962540157,0.025308194,3.880927605,0.01716348901,0,185.6533401,1
0.00723505044,0.1095119974,0.0907847768,0.329125092,0.463343097,0.02946893101,0.0250927414,3.860429963,0.01727395424,0,185.8042372,1
0.0078363342,0.1142370698,0.0935243378,0.325852184,0.458550072,0.02932800339,0.0250613213,3.841968444,0.01737503649,0,185.9396829,1
0.0087663492,0.1221897121,0.0996061948,0.323533185,0.445904563,0.02920337444,0.024691266,3.825642052,0.01746397513,0,186.0826931,1
